datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,current_price,high_gap,scan_session,decision_session,decision_time,session_valid_at_decision,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,price_30s_positive,price_60s_positive,first75_price_30s_positive,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id
2026-08-28 09:03:28.380,v1.6.6,222800,심텍,CONFIRM,SKIP,RISE_BELOW_CONFIRM,81,134000.0,0.07457121551081282,MAIN,MAIN,2026-08-28 09:03:28.370,True,186.7219169139862,13,0.0,15.156524181365967,0.9796533534287867,30.73492956161499,0.4497751124437781,61.83667039871216,1.82370820668693,123.59925246238708,3.95655546935609,186.7219169139862,,,0.07457121551081282,15.156524181365967,-0.22438244667154894,61.83667039871216,,,,,,,True,True,True,2026-08-28 09:02:05.744,133400.0,63.0,69.185069,20260828_222800_E002,2026-08-28 09:03:07.565,134000.0,89.0,7.363485,2026-08-28 09:03:07.565,2026-08-28 09:03:14.929,134000.0,89.0,PASS,PASS,OK,2026-08-28 09:03:28.370,134000.0,13.440652,0.0,,,,,,2026-08-28 09:03:14.929,134000.0,13.440652,0.0,EVALUABLE,SCORED,False,,,,,,,,,,,
2026-08-28 09:03:28.397,v1.6.6,019170,신풍제약,BASE,ENTER,75_SCORE,82,10390.0,0.5741626794258373,MAIN,MAIN,2026-08-28 09:03:28.364,True,201.9385724067688,14,-0.38350910834132307,15.156524181365967,0.0,30.73492956161499,4.317269076305221,61.83667039871216,17.53393665158371,123.59925246238708,17.53393665158371,186.7219169139862,,,0.0,30.73492956161499,0.1741626794258373,61.83667039871216,,,,,,,False,True,False,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:03:28.364,10390.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,1,1,False,,
2026-08-28 09:03:28.407,v1.6.6,019170,신풍제약,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,82,10390.0,0.5741626794258373,MAIN,MAIN,2026-08-28 09:03:28.364,True,201.9385724067688,14,-0.38350910834132307,15.156524181365967,0.0,30.73492956161499,4.317269076305221,61.83667039871216,17.53393665158371,123.59925246238708,17.53393665158371,186.7219169139862,,,0.0,30.73492956161499,0.1741626794258373,61.83667039871216,,,,,,,False,True,False,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:03:28.364,10390.0,0.0,0.0,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,False,,,,,,,,,,,
2026-08-28 09:03:28.415,v1.6.6,019170,신풍제약,CONFIRM,PENDING,FIRST_75_SIGNAL,82,10390.0,0.5741626794258373,MAIN,MAIN,2026-08-28 09:03:28.364,True,201.9385724067688,14,-0.38350910834132307,15.156524181365967,0.0,30.73492956161499,4.317269076305221,61.83667039871216,17.53393665158371,123.59925246238708,17.53393665158371,186.7219169139862,,,0.0,30.73492956161499,0.1741626794258373,61.83667039871216,,,,,,,False,True,False,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:03:28.364,10390.0,0.0,0.0,,,,,,2026-08-28 09:03:28.364,10390.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,
2026-08-28 09:03:45.872,v1.6.6,019170,신풍제약,CONFIRM,SKIP,SCORE_BELOW_75,74,10340.0,1.0526315789473684,MAIN,MAIN,2026-08-28 09:03:45.865,True,217.76511025428772,15,-0.4812319538017324,15.826537847518921,-0.862895493767977,30.983062028884888,0.878048780487805,61.94222140312195,16.968325791855204,123.8427197933197,16.968325791855204,187.32752299308777,,,0.8612440191387559,30.983062028884888,0.9551656920077972,61.94222140312195,,,,,,,False,True,False,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,67.478792,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:03:45.865,10340.0,17.50102,-0.48123195380173067,,,,,,2026-08-28 09:03:28.364,10390.0,17.50102,-0.4812319538017324,EVALUABLE,SCORED,False,,,,,,,,,,,
2026-08-28 09:04:01.106,v1.6.6,019170,신풍제약,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,77,10380.0,0.6698564593301436,MAIN,MAIN,2026-08-28 09:04:01.086,True,233.10990238189697,16,0.3868471953578337,15.344792127609253,-0.0962463907603465,31.171329975128174,-0.0962463907603465,61.906259536743164,17.420814479638008,123.33634424209595,17.420814479638008,186.68954396247864,,,0.09569377990430628,31.171329975128174,0.09569377990430628,61.906259536743164,,,,,,,False,False,False,2026-08-28 09:02:20.885,9960.0,69.0,100.200742,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,100.200742,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:04:01.086,10380.0,32.72195,-0.09624639076034613,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,False,,,,,,,,,,,
2026-08-28 09:04:33.374,v1.6.6,035420,NAVER,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,74,227500.0,0.21929824561403508,MAIN,MAIN,2026-08-28 09:04:33.367,True,263.5193336009979,18,0.22026431718061676,15.177060604095459,0.22026431718061676,30.409431219100952,0.44150110375275936,61.580761194229126,0.8869179600886918,123.41743159294128,1.7897091722595078,185.1800136566162,,,,,,,,,,,,,True,True,,2026-08-28 09:04:24.303,227500.0,74.0,9.064011,20260828_035420_E001,2026-08-28 09:04:24.303,227500.0,74.0,9.064011,2026-08-28 09:04:24.303,,,,,,,2026-08-28 09:04:33.367,227500.0,,,,,,,,,,,,,,False,,,,,,,1,1,False,,
2026-08-28 09:04:33.387,v1.6.6,108860,셀바스AI,BASE,ENTER,75_SCORE,75,10105.0,0.24679170779861795,MAIN,MAIN,2026-08-28 09:04:33.371,True,263.5193336009979,18,0.04950495049504951,15.177060604095459,0.14866204162537167,30.409431219100952,1.354062186559679,61.580761194229126,1.1511511511511512,123.41743159294128,0.8483033932135728,185.1800136566162,,,0.04896777110227771,30.409431219100952,,,,,-0.6434160073349132,185.1800136566162,,,True,True,True,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,20260828_108860_E001,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,2026-08-28 09:04:24.303,2026-08-28 09:04:33.371,10105.0,75.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-08-28 09:04:33.371,10105.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,1,1,False,,
2026-08-28 09:04:33.393,v1.6.6,108860,셀바스AI,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,75,10105.0,0.24679170779861795,MAIN,MAIN,2026-08-28 09:04:33.371,True,263.5193336009979,18,0.04950495049504951,15.177060604095459,0.14866204162537167,30.409431219100952,1.354062186559679,61.580761194229126,1.1511511511511512,123.41743159294128,0.8483033932135728,185.1800136566162,,,0.04896777110227771,30.409431219100952,,,,,-0.6434160073349132,185.1800136566162,,,True,True,True,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,20260828_108860_E001,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,2026-08-28 09:04:24.303,2026-08-28 09:04:33.371,10105.0,75.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-08-28 09:04:33.371,10105.0,0.0,0.0,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,,False,,,,,,,,,,,
2026-08-28 09:04:33.398,v1.6.6,108860,셀바스AI,CONFIRM,PENDING,FIRST_75_SIGNAL,75,10105.0,0.24679170779861795,MAIN,MAIN,2026-08-28 09:04:33.371,True,263.5193336009979,18,0.04950495049504951,15.177060604095459,0.14866204162537167,30.409431219100952,1.354062186559679,61.580761194229126,1.1511511511511512,123.41743159294128,0.8483033932135728,185.1800136566162,,,0.04896777110227771,30.409431219100952,,,,,-0.6434160073349132,185.1800136566162,,,True,True,True,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,20260828_108860_E001,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,2026-08-28 09:04:24.303,2026-08-28 09:04:33.371,10105.0,75.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-08-28 09:04:33.371,10105.0,0.0,0.0,,,,,,2026-08-28 09:04:33.371,10105.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,
2026-08-28 09:04:45.188,v1.6.6,108860,셀바스AI,CONFIRM,SKIP,SCORE_BELOW_75,58,10120.0,0.09871668311944717,MAIN,MAIN,2026-08-28 09:04:45.177,True,278.9728322029114,19,0.14844136566056407,15.453498601913452,0.19801980198019803,30.63055920600891,1.2,61.20772194862366,1.2,123.1499433517456,1.2,185.05044174194336,,,-0.00019528522872294674,30.63055920600891,-0.09910725357689307,45.862929821014404,,,-0.791491032014084,200.63351225852966,,,True,True,True,2026-08-28 09:03:53.893,10090.0,69.0,39.477431,,,,,,2026-08-28 09:04:24.303,2026-08-28 09:04:33.371,10105.0,75.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-08-28 09:04:45.177,10120.0,11.806057,0.14844136566056765,,,,,,2026-08-28 09:04:33.371,10105.0,11.806057,0.14844136566056407,EVALUABLE,SCORED,False,,,,,,,,,,,
2026-08-28 09:05:32.385,v1.6.6,019170,신풍제약,PRE_HISTORY,ENTER,OK,77,10400.0,0.4784688995215311,MAIN,MAIN,2026-08-28 09:05:32.375,True,326.11110401153564,22,-0.09606147934678194,15.92861294746399,0.4830917874396135,31.669254779815674,1.5625,62.59177041053772,0.0962463907603465,124.17253160476685,4.417670682730924,186.009202003479,17.647058823529413,295.6735167503357,-0.4784688995215311,31.669254779815674,-1.5311004784688993,62.59177041053772,-0.09569377990430622,124.17253160476685,0.07846889952153108,186.009202003479,,,True,True,False,2026-08-28 09:02:20.885,9960.0,69.0,191.489721,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,191.489721,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:05:32.375,10400.0,124.010929,0.09624639076035724,PASS,LATER_PASS,AFTER_CONDITION_FAIL,124.010929,OK,,,,,,,False,,,,,,,2,1,False,,
2026-08-28 09:05:32.392,v1.6.6,019170,신풍제약,LIVE_FILTER_SHADOW,ENTER,PASS,77,10400.0,0.4784688995215311,MAIN,MAIN,2026-08-28 09:05:32.375,True,326.11110401153564,22,-0.09606147934678194,15.92861294746399,0.4830917874396135,31.669254779815674,1.5625,62.59177041053772,0.0962463907603465,124.17253160476685,4.417670682730924,186.009202003479,17.647058823529413,295.6735167503357,-0.4784688995215311,31.669254779815674,-1.5311004784688993,62.59177041053772,-0.09569377990430622,124.17253160476685,0.07846889952153108,186.009202003479,,,True,True,False,2026-08-28 09:02:20.885,9960.0,69.0,191.489721,20260828_019170_E001,2026-08-28 09:02:20.885,9960.0,69.0,191.489721,2026-08-28 09:03:22.722,2026-08-28 09:03:28.364,10390.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-28 09:05:32.375,10400.0,124.010929,0.09624639076035724,,,,,,,,,,,,False,,,,,,,3,1,False,,
2026-08-28 09:05:48.701,v1.6.6,035420,NAVER,BASE,ENTER,75_SCORE,88,228500.0,0.21834061135371177,MAIN,MAIN,2026-08-28 09:05:48.689,True,341.6291103363037,23,0.6607929515418502,15.518006324768066,0.3293084522502744,31.446619272232056,0.0,62.656278133392334,0.7717750826901874,123.86400008201599,1.5555555555555556,185.80622148513794,1.7817371937639197,295.2087519168854,-0.10988695976226195,31.446619272232056,0.21834061135371177,62.656278133392334,,,,,,,True,False,True,2026-08-28 09:04:24.303,227500.0,74.0,84.386685,20260828_035420_E002,2026-08-28 09:05:42.412,228500.0,88.0,6.276908,2026-08-28 09:05:42.412,2026-08-28 09:05:48.689,228500.0,88.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-28 09:05:48.689,228500.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,2,1,False,,
2026-08-28 09:05:48.709,v1.6.6,035420,NAVER,PRE_HISTORY,SKIP,PRICE_60S_NOT_POSITIVE,88,228500.0,0.21834061135371177,MAIN,MAIN,2026-08-28 09:05:48.689,True,341.6291103363037,23,0.6607929515418502,15.518006324768066,0.3293084522502744,31.446619272232056,0.0,62.656278133392334,0.7717750826901874,123.86400008201599,1.5555555555555556,185.80622148513794,1.7817371937639197,295.2087519168854,-0.10988695976226195,31.446619272232056,0.21834061135371177,62.656278133392334,,,,,,,True,False,True,2026-08-28 09:04:24.303,227500.0,74.0,84.386685,20260828_035420_E002,2026-08-28 09:05:42.412,228500.0,88.0,6.276908,2026-08-28 09:05:42.412,2026-08-28 09:05:48.689,228500.0,88.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-28 09:05:48.689,228500.0,0.0,0.0,FAIL,,,,PRICE_60S_NOT_POSITIVE,,,,,,,False,,,,,,,,,,,
2026-08-28 09:05:48.714,v1.6.6,035420,NAVER,LIVE_FILTER_SHADOW,ENTER,PASS,88,228500.0,0.21834061135371177,MAIN,MAIN,2026-08-28 09:05:48.689,True,341.6291103363037,23,0.6607929515418502,15.518006324768066,0.3293084522502744,31.446619272232056,0.0,62.656278133392334,0.7717750826901874,123.86400008201599,1.5555555555555556,185.80622148513794,1.7817371937639197,295.2087519168854,-0.10988695976226195,31.446619272232056,0.21834061135371177,62.656278133392334,,,,,,,True,False,True,2026-08-28 09:04:24.303,227500.0,74.0,84.386685,20260828_035420_E002,2026-08-28 09:05:42.412,228500.0,88.0,6.276908,2026-08-28 09:05:42.412,2026-08-28 09:05:48.689,228500.0,88.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-28 09:05:48.689,228500.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,3,1,False,,
2026-08-28 09:05:48.737,v1.6.6,035420,NAVER,CONFIRM,PENDING,FIRST_75_SIGNAL,88,228500.0,0.21834061135371177,MAIN,MAIN,2026-08-28 09:05:48.689,True,341.6291103363037,23,0.6607929515418502,15.518006324768066,0.3293084522502744,31.446619272232056,0.0,62.656278133392334,0.7717750826901874,123.86400008201599,1.5555555555555556,185.80622148513794,1.7817371937639197,295.2087519168854,-0.10988695976226195,31.446619272232056,0.21834061135371177,62.656278133392334,,,,,,,True,False,True,2026-08-28 09:04:24.303,227500.0,74.0,84.386685,20260828_035420_E002,2026-08-28 09:05:42.412,228500.0,88.0,6.276908,2026-08-28 09:05:42.412,2026-08-28 09:05:48.689,228500.0,88.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-28 09:05:48.689,228500.0,0.0,0.0,,,,,,2026-08-28 09:05:48.689,228500.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,
