datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,current_price,high_gap,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason
2026-08-26 09:08:09.736,v1.6.4,002990,금호건설,PRE_HISTORY,ENTER,OK,84,17370.0,0.0,468.34760189056396,22,1.282798833819242,15.877285480499268,3.5160905840286056,31.488953351974487,3.392857142857143,62.80420684814453,6.695331695331695,124.20925307273865,7.68753874767514,186.75323915481567,10.145846544071022,279.88353204727173,-0.7100591715976331,31.488953351974487,-0.591715976331361,62.80420684814453,,,,,,,2026-08-26 09:07:48.167,17150.0,84.0,21.544352,20260826_002990_E001,2026-08-26 09:07:48.167,17150.0,84.0,21.544352,2026-08-26 09:07:48.167,2026-08-26 09:07:53.841,17150.0,84.0,FAIL,FAIL,HIGH_GAP_60S_NOT_DECREASING,PASS,LATER_PASS,AFTER_CONDITION_FAIL,15.87064,OK,,,,,,
2026-08-26 09:08:26.889,v1.6.4,079900,전진건설로봇,BASE,ENTER,75_SCORE,80,40550.0,0.0,499.423951625824,33,0.7453416149068323,15.724713802337646,0.620347394540943,31.601999282836914,0.9962640099626401,62.65607810020447,3.1806615776081424,124.86463236808777,3.841229193341869,186.4842975139618,4.041051956382296,295.6082458496094,-0.24752475247524752,31.601999282836914,-0.37220843672456577,62.65607810020447,-1.5037593984962405,124.86463236808777,-2.1303258145363406,186.4842975139618,-2.318295739348371,295.6082458496094,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,20260826_079900_E001,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,2026-08-26 09:08:19.769,2026-08-26 09:08:26.863,40550.0,80.0,PASS,PASS,OK,,,,,,,,,,,
2026-08-26 09:08:26.906,v1.6.4,079900,전진건설로봇,PRE_HISTORY,ENTER,OK,80,40550.0,0.0,499.423951625824,33,0.7453416149068323,15.724713802337646,0.620347394540943,31.601999282836914,0.9962640099626401,62.65607810020447,3.1806615776081424,124.86463236808777,3.841229193341869,186.4842975139618,4.041051956382296,295.6082458496094,-0.24752475247524752,31.601999282836914,-0.37220843672456577,62.65607810020447,-1.5037593984962405,124.86463236808777,-2.1303258145363406,186.4842975139618,-2.318295739348371,295.6082458496094,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,20260826_079900_E001,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,2026-08-26 09:08:19.769,2026-08-26 09:08:26.863,40550.0,80.0,PASS,PASS,OK,PASS,FIRST_75_PASS,,0.0,OK,,,,,,
2026-08-26 09:08:26.936,v1.6.4,079900,전진건설로봇,LIVE_FILTER_SHADOW,ENTER,PASS,80,40550.0,0.0,499.423951625824,33,0.7453416149068323,15.724713802337646,0.620347394540943,31.601999282836914,0.9962640099626401,62.65607810020447,3.1806615776081424,124.86463236808777,3.841229193341869,186.4842975139618,4.041051956382296,295.6082458496094,-0.24752475247524752,31.601999282836914,-0.37220843672456577,62.65607810020447,-1.5037593984962405,124.86463236808777,-2.1303258145363406,186.4842975139618,-2.318295739348371,295.6082458496094,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,20260826_079900_E001,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,2026-08-26 09:08:19.769,2026-08-26 09:08:26.863,40550.0,80.0,PASS,PASS,OK,,,,,,,,,,,
2026-08-26 09:08:26.958,v1.6.4,079900,전진건설로봇,CONFIRM,PENDING,FIRST_75_SIGNAL,80,40550.0,0.0,499.423951625824,33,0.7453416149068323,15.724713802337646,0.620347394540943,31.601999282836914,0.9962640099626401,62.65607810020447,3.1806615776081424,124.86463236808777,3.841229193341869,186.4842975139618,4.041051956382296,295.6082458496094,-0.24752475247524752,31.601999282836914,-0.37220843672456577,62.65607810020447,-1.5037593984962405,124.86463236808777,-2.1303258145363406,186.4842975139618,-2.318295739348371,295.6082458496094,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,20260826_079900_E001,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,2026-08-26 09:08:19.769,2026-08-26 09:08:26.863,40550.0,80.0,PASS,PASS,OK,,,,,,2026-08-26 09:08:26.863,40550.0,,,PENDING,FIRST_75_SIGNAL
2026-08-26 09:08:29.087,v1.6.4,015760,한국전력,BASE,ENTER,75_SCORE,77,34400.0,0.14513788098693758,499.423951625824,31,0.2915451895043732,15.724713802337646,1.0279001468428781,31.601999282836914,0.7320644216691069,62.65607810020447,0.7320644216691069,124.86463236808777,1.7751479289940828,186.4842975139618,1.7751479289940828,295.6082458496094,,,,,0.07251623973784535,109.66814470291138,,,,,2026-08-26 09:06:30.101,34400.0,63.0,116.766343,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,7.098199,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,,,,,,,,,,,
2026-08-26 09:08:29.095,v1.6.4,015760,한국전력,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,77,34400.0,0.14513788098693758,499.423951625824,31,0.2915451895043732,15.724713802337646,1.0279001468428781,31.601999282836914,0.7320644216691069,62.65607810020447,0.7320644216691069,124.86463236808777,1.7751479289940828,186.4842975139618,1.7751479289940828,295.6082458496094,,,,,0.07251623973784535,109.66814470291138,,,,,2026-08-26 09:06:30.101,34400.0,63.0,116.766343,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,7.098199,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,
2026-08-26 09:08:29.099,v1.6.4,015760,한국전력,LIVE_FILTER_SHADOW,ENTER,PASS,77,34400.0,0.14513788098693758,499.423951625824,31,0.2915451895043732,15.724713802337646,1.0279001468428781,31.601999282836914,0.7320644216691069,62.65607810020447,0.7320644216691069,124.86463236808777,1.7751479289940828,186.4842975139618,1.7751479289940828,295.6082458496094,,,,,0.07251623973784535,109.66814470291138,,,,,2026-08-26 09:06:30.101,34400.0,63.0,116.766343,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,7.098199,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,,,,,,,,,,,
2026-08-26 09:08:29.105,v1.6.4,015760,한국전력,CONFIRM,PENDING,FIRST_75_SIGNAL,77,34400.0,0.14513788098693758,499.423951625824,31,0.2915451895043732,15.724713802337646,1.0279001468428781,31.601999282836914,0.7320644216691069,62.65607810020447,0.7320644216691069,124.86463236808777,1.7751479289940828,186.4842975139618,1.7751479289940828,295.6082458496094,,,,,0.07251623973784535,109.66814470291138,,,,,2026-08-26 09:06:30.101,34400.0,63.0,116.766343,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,7.098199,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,,,,,,2026-08-26 09:08:26.867,34400.0,,,PENDING,FIRST_75_SIGNAL
2026-08-26 09:08:42.133,v1.6.4,079900,전진건설로봇,CONFIRM,SKIP,RISE_BELOW_CONFIRM,80,40450.0,0.2466091245376079,514.5827660560608,34,-0.2466091245376079,15.158814430236816,0.4968944099378882,30.883528232574463,0.37220843672456577,62.37248158454895,2.7954256670902162,124.8269591331482,3.3205619412515963,186.1431303024292,3.717948717948718,295.36635637283325,-0.1246780041752634,30.883528232574463,-0.0009156279376396348,62.37248158454895,-1.1318369907506127,124.8269591331482,-1.633090123582693,186.1431303024292,-2.0090299732067525,295.36635637283325,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,20260826_079900_E001,2026-08-26 09:02:36.589,38800.0,69.0,350.273818,2026-08-26 09:08:19.769,2026-08-26 09:08:26.863,40550.0,80.0,PASS,PASS,OK,,,,,,2026-08-26 09:08:26.863,40550.0,15.255468,-0.2466091245376079,EVALUABLE,SCORED
2026-08-26 09:08:42.156,v1.6.4,015760,한국전력,CONFIRM,ENTER,PASS,89,34500.0,0.1447178002894356,514.5827660560608,32,0.29069767441860467,15.158814430236816,0.5830903790087464,30.883528232574463,1.3215859030837005,62.37248158454895,0.29069767441860467,124.8269591331482,1.9202363367799113,186.1431303024292,2.0710059171597637,295.36635637283325,-0.00042008069750198995,15.158814430236816,,,0.07209615904034336,124.8269591331482,,,,,2026-08-26 09:06:30.101,34400.0,63.0,116.766343,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,7.098199,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,,,,,,2026-08-26 09:08:26.867,34400.0,15.260459,0.29069767441860467,EVALUABLE,SCORED
2026-08-26 09:08:42.192,v1.6.4,015760,한국전력,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,89,34500.0,0.1447178002894356,514.5827660560608,32,0.29069767441860467,15.158814430236816,0.5830903790087464,30.883528232574463,1.3215859030837005,62.37248158454895,0.29069767441860467,124.8269591331482,1.9202363367799113,186.1431303024292,2.0710059171597637,295.36635637283325,-0.00042008069750198995,15.158814430236816,,,0.07209615904034336,124.8269591331482,,,,,2026-08-26 09:06:30.101,34400.0,63.0,132.026802,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,22.358658,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,
2026-08-26 09:08:56.560,v1.6.4,015760,한국전력,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,89,34675.0,0.07204610951008646,529.5965588092804,33,0.5072463768115941,15.013792753219604,0.7994186046511629,30.17260718345642,1.8355359765051396,61.774606466293335,1.0932944606413995,124.22374939918518,2.4372230428360413,185.3576216697693,2.5887573964497044,294.5216975212097,-0.07309177147685113,30.17260718345642,,,-0.3633675334507263,124.22374939918518,,,,,2026-08-26 09:06:30.101,34400.0,63.0,146.452345,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,36.784201,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,
2026-08-26 09:09:11.297,v1.6.4,015760,한국전력,PRE_HISTORY,ENTER,OK,89,34650.0,0.1440922190201729,544.7770431041718,34,-0.07209805335255948,15.180484294891357,0.43478260869565216,30.194277048110962,1.0204081632653061,61.077805280685425,1.167883211678832,123.88201212882996,1.6129032258064515,185.28705835342407,2.514792899408284,293.94693899154663,-0.0006255812692626816,30.194277048110962,-0.0010456619667646716,45.35309147834778,-0.29132142394063987,139.40423369407654,0.07147057777108068,155.02123618125916,,,2026-08-26 09:06:30.101,34400.0,63.0,161.185351,20260826_015760_E002,2026-08-26 09:08:19.769,34400.0,77.0,51.517207,2026-08-26 09:08:19.769,2026-08-26 09:08:26.867,34400.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,PASS,LATER_PASS,AFTER_DATA_UNAVAILABLE,44.419008,OK,,,,,,
2026-08-26 09:10:45.552,v1.6.4,047040,대우건설,BASE,ENTER,75_SCORE,82,18580.0,0.48205677557579,591.3660168647766,34,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,,,
2026-08-26 09:10:45.578,v1.6.4,047040,대우건설,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,82,18580.0,0.48205677557579,591.3660168647766,34,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,
2026-08-26 09:10:45.603,v1.6.4,047040,대우건설,LIVE_FILTER_SHADOW,ENTER,PASS,82,18580.0,0.48205677557579,591.3660168647766,34,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,,,
2026-08-26 09:10:45.616,v1.6.4,047040,대우건설,CONFIRM,PENDING,FIRST_75_SIGNAL,82,18580.0,0.48205677557579,591.3660168647766,34,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,2026-08-26 09:10:45.524,18580.0,,,PENDING,FIRST_75_SIGNAL
2026-08-26 09:10:58.456,v1.6.4,047040,대우건설,CONFIRM,SKIP,PRE_FILTER_EXIT,,18500.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,,,,,,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,2026-08-26 09:10:45.524,18580.0,12.931465,,FILTER_EXIT,PRE_FILTER_EXIT
2026-08-26 09:16:22.890,v1.6.4,047040,대우건설,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,86,18600.0,0.4282655246252677,597.5909578800201,37,0.6493506493506493,15.781337261199951,0.8676789587852495,31.62555766105652,1.639344262295082,62.819119930267334,1.0869565217391304,123.83631086349487,1.0046158023350529,186.21986865997314,0.6493506493506493,304.02180576324463,,,,,,,,,,,2026-08-26 09:09:20.515,18480.0,63.0,422.353395,20260826_047040_E005,2026-08-26 09:16:12.495,18600.0,86.0,10.373663,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,
2026-08-26 09:17:09.816,v1.6.4,128940,한미약품,BASE,ENTER,75_SCORE,79,543000.0,1.092896174863388,597.7183730602264,37,0.09216589861751152,15.784773826599121,0.18450184501845018,31.020833253860474,1.1173184357541899,62.24446415901184,2.4528301886792456,124.6059832572937,3.2319391634980987,185.39386653900146,5.029013539651837,319.09428215026855,-0.18214936247723124,31.020833253860474,-1.092896174863388,62.24446415901184,-2.367941712204007,124.6059832572937,-2.550091074681239,170.29943776130676,,,2026-08-26 09:15:09.676,533000.0,63.0,120.089738,20260826_128940_E001,2026-08-26 09:15:09.676,533000.0,63.0,120.089738,2026-08-26 09:16:58.958,2026-08-26 09:17:09.766,543000.0,79.0,PASS,PASS,OK,,,,,,,,,,,
2026-08-26 09:17:09.875,v1.6.4,128940,한미약품,PRE_HISTORY,ENTER,OK,79,543000.0,1.092896174863388,597.7183730602264,37,0.09216589861751152,15.784773826599121,0.18450184501845018,31.020833253860474,1.1173184357541899,62.24446415901184,2.4528301886792456,124.6059832572937,3.2319391634980987,185.39386653900146,5.029013539651837,319.09428215026855,-0.18214936247723124,31.020833253860474,-1.092896174863388,62.24446415901184,-2.367941712204007,124.6059832572937,-2.550091074681239,170.29943776130676,,,2026-08-26 09:15:09.676,533000.0,63.0,120.089738,20260826_128940_E001,2026-08-26 09:15:09.676,533000.0,63.0,120.089738,2026-08-26 09:16:58.958,2026-08-26 09:17:09.766,543000.0,79.0,PASS,PASS,OK,PASS,FIRST_75_PASS,,0.0,OK,,,,,,
2026-08-26 09:17:09.883,v1.6.4,128940,한미약품,LIVE_FILTER_SHADOW,ENTER,PASS,79,543000.0,1.092896174863388,597.7183730602264,37,0.09216589861751152,15.784773826599121,0.18450184501845018,31.020833253860474,1.1173184357541899,62.24446415901184,2.4528301886792456,124.6059832572937,3.2319391634980987,185.39386653900146,5.029013539651837,319.09428215026855,-0.18214936247723124,31.020833253860474,-1.092896174863388,62.24446415901184,-2.367941712204007,124.6059832572937,-2.550091074681239,170.29943776130676,,,2026-08-26 09:15:09.676,533000.0,63.0,120.089738,20260826_128940_E001,2026-08-26 09:15:09.676,533000.0,63.0,120.089738,2026-08-26 09:16:58.958,2026-08-26 09:17:09.766,543000.0,79.0,PASS,PASS,OK,,,,,,,,,,,
