datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,current_price,high_gap,scan_session,decision_session,decision_time,session_valid_at_decision,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,price_30s_positive,price_60s_positive,first75_price_30s_positive,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,shadow_group,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound
2026-09-08 09:01:45.411,v1.7.1,052690,한전기술,BASE,ENTER,75_SCORE,77,40,22,11,4,130100.0,0.7627765064836003,MAIN,MAIN,2026-09-08 09:01:45.374,True,94.13740801811218,4,0.4633204633204633,17.12707781791687,0.4633204633204633,17.12707781791687,0.5409582689335394,78.38318467140198,,,,,,,-0.45766590389016026,17.12707781791687,,,,,,,,,0.4633204633204633,0.5409582689335394,True,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,20260908_052690_E001,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,2026-09-08 09:01:35.089,2026-09-08 09:01:45.374,130100.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-08 09:01:45.374,130100.0,0.0,0.0,,,,,,,,,,,,True,20260908_052690_SHADOW_SCORE_70_74_E001_090129481764,2026-09-08 09:01:29.459,129500.0,74.0,15.914537,0.4633204633204713,4,1,False,,,,,,,,
2026-09-08 09:01:45.415,v1.7.1,052690,한전기술,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,77,40,22,11,4,130100.0,0.7627765064836003,MAIN,MAIN,2026-09-08 09:01:45.374,True,94.13740801811218,4,0.4633204633204633,17.12707781791687,0.4633204633204633,17.12707781791687,0.5409582689335394,78.38318467140198,,,,,,,-0.45766590389016026,17.12707781791687,,,,,,,,,0.4633204633204633,0.5409582689335394,True,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,20260908_052690_E001,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,2026-09-08 09:01:35.089,2026-09-08 09:01:45.374,130100.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-08 09:01:45.374,130100.0,0.0,0.0,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,,True,20260908_052690_SHADOW_SCORE_70_74_E001_090129481764,2026-09-08 09:01:29.459,129500.0,74.0,15.914537,0.4633204633204713,,,,,,,,,,,
2026-09-08 09:01:45.417,v1.7.1,052690,한전기술,CONFIRM,PENDING,FIRST_75_SIGNAL,77,40,22,11,4,130100.0,0.7627765064836003,MAIN,MAIN,2026-09-08 09:01:45.374,True,94.13740801811218,4,0.4633204633204633,17.12707781791687,0.4633204633204633,17.12707781791687,0.5409582689335394,78.38318467140198,,,,,,,-0.45766590389016026,17.12707781791687,,,,,,,,,0.4633204633204633,0.5409582689335394,True,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,20260908_052690_E001,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,2026-09-08 09:01:35.089,2026-09-08 09:01:45.374,130100.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-08 09:01:45.374,130100.0,0.0,0.0,,,,,,2026-09-08 09:01:45.374,130100.0,,,PENDING,FIRST_75_SIGNAL,True,20260908_052690_SHADOW_SCORE_70_74_E001_090129481764,2026-09-08 09:01:29.459,129500.0,74.0,15.914537,0.4633204633204713,,,,,,,,,,,
2026-09-08 09:02:06.274,v1.7.1,052690,한전기술,CONFIRM,ENTER,PASS,80,40,25,11,4,131900.0,0.0,MAIN,MAIN,2026-09-08 09:02:06.258,True,112.98907160758972,5,1.3835511145272867,18.85166358947754,1.8532818532818531,35.97874140739441,1.8532818532818531,35.97874140739441,,,,,,,-1.2204424103737606,35.97874140739441,-1.2204424103737606,35.97874140739441,,,,,,,1.8532818532818531,1.8532818532818531,True,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,20260908_052690_E001,2026-09-08 09:01:17.962,129500.0,74.0,27.411965,2026-09-08 09:01:35.089,2026-09-08 09:01:45.374,130100.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-08 09:02:06.258,131900.0,20.884485,1.3835511145272816,,,,,,2026-09-08 09:01:45.374,130100.0,20.884485,1.3835511145272867,EVALUABLE,SCORED,True,20260908_052690_SHADOW_SCORE_70_74_E001_090129481764,2026-09-08 09:01:29.459,129500.0,74.0,15.914537,0.4633204633204713,5,1,False,,,,,,,,
2026-09-08 09:02:06.290,v1.7.1,000990,DB하이텍,PRE_HISTORY,ENTER,OK,89,33,25,16,15,109600.0,0.18214936247723132,MAIN,MAIN,2026-09-08 09:02:06.257,True,112.98907160758972,5,0.8279668813247469,18.85166358947754,1.5755329008341055,35.97874140739441,1.5755329008341055,35.97874140739441,,,,,,,-1.5482695810564664,35.97874140739441,-1.5482695810564664,35.97874140739441,-0.5517955916512091,112.98907160758972,,,,,1.5755329008341055,1.5755329008341055,,2026-09-08 09:00:00.952,108200.0,66.0,125.305683,20260908_000990_E001,2026-09-08 09:00:00.952,108200.0,66.0,125.305683,2026-09-08 09:01:17.962,2026-09-08 09:01:29.456,107900.0,78.0,FAIL,DATA_UNAVAILABLE,NO_30S_PRICE,2026-09-08 09:02:06.257,109600.0,36.800955,1.575532900834098,PASS,LATER_PASS,AFTER_DATA_UNAVAILABLE,36.800955,OK,,,,,,,False,,,,,,,5,1,False,,,,,,,,
2026-09-08 09:02:06.301,v1.7.1,052690,한전기술,PRE_HISTORY,ENTER,OK,80,40,25,11,4,131900.0,0.0,MAIN,MAIN,2026-09-08 09:02:06.258,True,112.98907160758972,5,1.3835511145272867,18.85166358947754,1.8532818532818531,35.97874140739441,1.8532818532818531,35.97874140739441,,,,,,,-1.2204424103737606,35.97874140739441,-1.2204424103737606,35.97874140739441,,,,,,,1.8532818532818531,1.8532818532818531,True,2026-09-08 09:01:17.962,129500.0,74.0,48.29645,20260908_052690_E001,2026-09-08 09:01:17.962,129500.0,74.0,48.29645,2026-09-08 09:01:35.089,2026-09-08 09:01:45.374,130100.0,77.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-08 09:02:06.258,131900.0,20.884485,1.3835511145272816,PASS,LATER_PASS,AFTER_DATA_UNAVAILABLE,20.884485,OK,,,,,,,True,20260908_052690_SHADOW_SCORE_70_74_E001_090129481764,2026-09-08 09:01:29.459,129500.0,74.0,15.914537,0.4633204633204713,6,1,False,,,,,,,,
2026-09-08 09:02:36.301,v1.7.1,386380,스카이랩스,NEW_EARLY_ACCEL_SHADOW,ENTER,PROVISIONAL_OBSERVATION,97,37,25,20,15,33850.0,0.0,MAIN,MAIN,2026-09-08 09:02:36.297,True,66.81184840202332,5,3.0441400304414,15.45135760307312,2.731411229135053,30.833106994628906,2.5757575757575757,66.81184840202332,,,,,,,-1.9345238095238095,30.833106994628906,-1.7857142857142856,66.81184840202332,,,,,,,2.731411229135053,2.5757575757575757,,2026-09-08 09:01:17.962,33000.0,61.0,66.811849,20260908_386380_E001,2026-09-08 09:01:17.962,33000.0,61.0,66.811849,2026-09-08 09:02:24.774,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_EARLY_ACCEL_SHADOW,,,,,
2026-09-08 09:02:36.317,v1.7.1,386380,스카이랩스,NEW_WATCH_RECLAIM_SHADOW,ENTER,PROVISIONAL_OBSERVATION,97,37,25,20,15,33850.0,0.0,MAIN,MAIN,2026-09-08 09:02:36.297,True,66.81184840202332,5,3.0441400304414,15.45135760307312,2.731411229135053,30.833106994628906,2.5757575757575757,66.81184840202332,,,,,,,-1.9345238095238095,30.833106994628906,-1.7857142857142856,66.81184840202332,,,,,,,2.731411229135053,2.5757575757575757,,2026-09-08 09:01:17.962,33000.0,61.0,66.811849,20260908_386380_E001,2026-09-08 09:01:17.962,33000.0,61.0,66.811849,2026-09-08 09:02:24.774,,,,,,,2026-09-08 09:02:36.297,33850.0,,,,,,,,,,,,,,False,,,,,,,2,1,False,,,NEW_WATCH_RECLAIM_SHADOW,,,,,
2026-09-08 09:02:36.342,v1.7.1,386380,스카이랩스,BASE,ENTER,75_SCORE,97,37,25,20,15,33850.0,0.0,MAIN,MAIN,2026-09-08 09:02:36.297,True,66.81184840202332,5,3.0441400304414,15.45135760307312,2.731411229135053,30.833106994628906,2.5757575757575757,66.81184840202332,,,,,,,-1.9345238095238095,30.833106994628906,-1.7857142857142856,66.81184840202332,,,,,,,2.731411229135053,2.5757575757575757,True,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,20260908_386380_E001,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,2026-09-08 09:02:24.774,2026-09-08 09:02:36.297,33850.0,97.0,PASS,PASS,OK,2026-09-08 09:02:36.297,33850.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,3,1,False,,,,,,,,
2026-09-08 09:02:36.358,v1.7.1,386380,스카이랩스,PRE_HISTORY,ENTER,OK,97,37,25,20,15,33850.0,0.0,MAIN,MAIN,2026-09-08 09:02:36.297,True,66.81184840202332,5,3.0441400304414,15.45135760307312,2.731411229135053,30.833106994628906,2.5757575757575757,66.81184840202332,,,,,,,-1.9345238095238095,30.833106994628906,-1.7857142857142856,66.81184840202332,,,,,,,2.731411229135053,2.5757575757575757,True,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,20260908_386380_E001,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,2026-09-08 09:02:24.774,2026-09-08 09:02:36.297,33850.0,97.0,PASS,PASS,OK,2026-09-08 09:02:36.297,33850.0,0.0,0.0,PASS,FIRST_75_PASS,,0.0,OK,,,,,,,False,,,,,,,4,1,False,,,,,,,,
2026-09-08 09:02:36.370,v1.7.1,386380,스카이랩스,CONFIRM,PENDING,FIRST_75_SIGNAL,97,37,25,20,15,33850.0,0.0,MAIN,MAIN,2026-09-08 09:02:36.297,True,66.81184840202332,5,3.0441400304414,15.45135760307312,2.731411229135053,30.833106994628906,2.5757575757575757,66.81184840202332,,,,,,,-1.9345238095238095,30.833106994628906,-1.7857142857142856,66.81184840202332,,,,,,,2.731411229135053,2.5757575757575757,True,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,20260908_386380_E001,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,2026-09-08 09:02:24.774,2026-09-08 09:02:36.297,33850.0,97.0,PASS,PASS,OK,2026-09-08 09:02:36.297,33850.0,0.0,0.0,,,,,,2026-09-08 09:02:36.297,33850.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,,,,,,,
2026-09-08 09:02:57.389,v1.7.1,317330,덕산테코피아,WIDE_HIGH_GAP_SHADOW,ENTER,HIGH_GAP_3P0_TO_4P5,33,24,0,5,4,14020.0,3.243616287094548,MAIN,MAIN,2026-09-08 09:02:57.389,True,161.69085907936096,7,-4.2349726775956285,17.868680477142334,-4.949152542372881,33.320038080215454,-4.755434782608696,67.55345106124878,,,,,,,,,,,,,,,,,-4.949152542372881,-4.755434782608696,,,,,,20260908_317330_WIDE_E001,2026-09-08 09:02:57.389,14020.0,33.0,0.0,2026-09-08 09:02:42.642,,,,,,,2026-09-08 09:02:57.389,14020.0,,,,,,,,,,,,,,,,,,,,,1,1,False,,,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5
2026-09-08 09:02:57.537,v1.7.1,034020,두산에너빌리티,NEW_EARLY_ACCEL_SHADOW,ENTER,PROVISIONAL_OBSERVATION,74,40,25,5,4,92100.0,0.3246753246753247,MAIN,MAIN,2026-09-08 09:02:57.334,True,161.69085907936096,8,0.2176278563656148,17.868680477142334,1.0976948408342482,33.320038080215454,1.7679558011049725,67.55345106124878,1.3201320132013201,145.93663573265076,,,,,,,,,,,,,,,1.0976948408342482,1.7679558011049725,,2026-09-08 09:02:42.642,92100.0,74.0,0.0,20260908_034020_E001,2026-09-08 09:02:42.642,92100.0,74.0,0.0,2026-09-08 09:02:42.642,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_EARLY_ACCEL_SHADOW,,,,,
2026-09-08 09:02:57.561,v1.7.1,034020,두산에너빌리티,NEW_WATCH_RECLAIM_SHADOW,ENTER,PROVISIONAL_OBSERVATION,74,40,25,5,4,92100.0,0.3246753246753247,MAIN,MAIN,2026-09-08 09:02:57.334,True,161.69085907936096,8,0.2176278563656148,17.868680477142334,1.0976948408342482,33.320038080215454,1.7679558011049725,67.55345106124878,1.3201320132013201,145.93663573265076,,,,,,,,,,,,,,,1.0976948408342482,1.7679558011049725,,2026-09-08 09:02:42.642,92100.0,74.0,0.0,20260908_034020_E001,2026-09-08 09:02:42.642,92100.0,74.0,0.0,2026-09-08 09:02:42.642,,,,,,,2026-09-08 09:02:57.334,92100.0,,,,,,,,,,,,,,False,,,,,,,2,1,False,,,NEW_WATCH_RECLAIM_SHADOW,,,,,
2026-09-08 09:02:57.598,v1.7.1,161580,필옵틱스,NEW_EARLY_ACCEL_SHADOW,ENTER,PROVISIONAL_OBSERVATION,63,40,14,5,4,37500.0,2.849740932642487,MAIN,MAIN,2026-09-08 09:02:57.424,True,161.69085907936096,7,11.940298507462686,17.868680477142334,11.940298507462686,33.320038080215454,11.940298507462686,67.55345106124878,,,,,,,,,,,,,,,,,11.940298507462686,11.940298507462686,,2026-09-08 09:02:42.642,37500.0,63.0,0.0,20260908_161580_E001,2026-09-08 09:02:42.642,37500.0,63.0,0.0,2026-09-08 09:02:42.642,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_EARLY_ACCEL_SHADOW,,,,,
2026-09-08 09:02:57.632,v1.7.1,161580,필옵틱스,NEW_WATCH_RECLAIM_SHADOW,ENTER,PROVISIONAL_OBSERVATION,63,40,14,5,4,37500.0,2.849740932642487,MAIN,MAIN,2026-09-08 09:02:57.424,True,161.69085907936096,7,11.940298507462686,17.868680477142334,11.940298507462686,33.320038080215454,11.940298507462686,67.55345106124878,,,,,,,,,,,,,,,,,11.940298507462686,11.940298507462686,,2026-09-08 09:02:42.642,37500.0,63.0,0.0,20260908_161580_E001,2026-09-08 09:02:42.642,37500.0,63.0,0.0,2026-09-08 09:02:42.642,,,,,,,2026-09-08 09:02:57.424,37500.0,,,,,,,,,,,,,,False,,,,,,,2,1,False,,,NEW_WATCH_RECLAIM_SHADOW,,,,,
2026-09-08 09:02:57.668,v1.7.1,386380,스카이랩스,CONFIRM,ENTER,PASS,97,37,25,20,15,33900.0,0.29411764705882354,MAIN,MAIN,2026-09-08 09:02:57.501,True,84.68052887916565,6,0.14771048744460857,17.868680477142334,3.1963470319634704,33.320038080215454,2.5718608169440245,67.55345106124878,,,,,,,-1.9380252100840336,33.320038080215454,-1.3427871148459385,67.55345106124878,,,,,,,3.1963470319634704,2.5718608169440245,True,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,20260908_386380_E001,2026-09-08 09:01:17.962,33000.0,61.0,78.335054,2026-09-08 09:02:24.774,2026-09-08 09:02:36.297,33850.0,97.0,PASS,PASS,OK,2026-09-08 09:02:57.501,33900.0,21.203771,0.1477104874446189,,,,,,2026-09-08 09:02:36.297,33850.0,21.203771,0.14771048744460857,EVALUABLE,SCORED,False,,,,,,,5,1,False,,,,,,,,
2026-09-08 09:02:57.704,v1.7.1,034020,두산에너빌리티,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,74,40,25,5,4,92100.0,0.3246753246753247,MAIN,MAIN,2026-09-08 09:02:57.334,True,161.69085907936096,8,0.2176278563656148,17.868680477142334,1.0976948408342482,33.320038080215454,1.7679558011049725,67.55345106124878,1.3201320132013201,145.93663573265076,,,,,,,,,,,,,,,1.0976948408342482,1.7679558011049725,,2026-09-08 09:02:42.642,92100.0,74.0,14.691701,20260908_034020_E001,2026-09-08 09:02:42.642,92100.0,74.0,14.691701,2026-09-08 09:02:42.642,,,,,,,2026-09-08 09:02:57.334,92100.0,,,,,,,,,,,,,,False,,,,,,,3,1,False,,,,,,,,
