datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,current_price,high_gap,scan_session,decision_session,decision_time,session_valid_at_decision,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,price_30s_positive,price_60s_positive,first75_price_30s_positive,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct
2026-08-27 09:03:27.225,v1.6.5,010170,대한광통신,CONFIRM,PENDING,FIRST_75_SIGNAL,81,14590.0,0.5453306066803,MAIN,MAIN,2026-08-27 09:03:27.159,True,187.223797082901,13,0.7596685082872928,15.954383373260498,0.7596685082872928,31.622339248657227,0.0,63.15580081939697,2.3859649122807016,125.10564517974854,3.8434163701067616,187.223797082901,,,-0.7498295841854125,31.622339248657227,0.0,63.15580081939697,,,,,,,True,False,True,2026-08-27 09:03:22.877,14590.0,81.0,4.281818,20260827_010170_E001,2026-08-27 09:03:22.877,14590.0,81.0,4.281818,2026-08-27 09:03:22.877,2026-08-27 09:03:27.159,14590.0,81.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:03:27.159,14590.0,0.0,0.0,,,,,,2026-08-27 09:03:27.159,14590.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,
2026-08-27 09:03:47.631,v1.6.5,010170,대한광통신,CONFIRM,SKIP,RISE_BELOW_CONFIRM,78,14350.0,2.1813224267212,MAIN,MAIN,2026-08-27 09:03:47.625,True,203.0693826675415,14,-1.644962302947224,15.845585584640503,-0.8977900552486188,31.799968957901,-1.2388162422573985,63.354273557662964,0.8432888264230498,125.1780116558075,0.9142053445850914,172.1362943649292,,,0.8861622358554875,31.799968957901,1.2269938650306749,63.354273557662964,,,,,,,False,False,True,2026-08-27 09:03:22.877,14590.0,81.0,4.281818,20260827_010170_E001,2026-08-27 09:03:22.877,14590.0,81.0,4.281818,2026-08-27 09:03:22.877,2026-08-27 09:03:27.159,14590.0,81.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:03:47.625,14350.0,20.466011,-1.6449623029472282,,,,,,2026-08-27 09:03:27.159,14590.0,20.466011,-1.644962302947224,EVALUABLE,SCORED,False,,,,,,
2026-08-27 09:03:47.651,v1.6.5,078340,컴투스,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,74,39050.0,1.2642225031605563,MAIN,MAIN,2026-08-27 09:03:47.625,True,218.30916047096252,15,0.5148005148005148,15.845585584640503,1.95822454308094,31.799968957901,1.95822454308094,63.354273557662964,14.852941176470589,125.1780116558075,-4.52322738386308,172.1362943649292,,,-1.8963337547408339,31.799968957901,-1.8963337547408339,63.354273557662964,,,,,,,True,True,,2026-08-27 09:03:22.877,38850.0,63.0,24.747829,20260827_078340_E001,2026-08-27 09:03:22.877,38850.0,63.0,24.747829,2026-08-27 09:03:38.722,,,,,,,2026-08-27 09:03:47.625,39050.0,,,,,,,,,,,,,,False,,,,,,
2026-08-27 09:03:47.686,v1.6.5,010170,대한광통신,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,78,14350.0,2.1813224267212,MAIN,MAIN,2026-08-27 09:03:47.625,True,203.0693826675415,14,-1.644962302947224,15.845585584640503,-0.8977900552486188,31.799968957901,-1.2388162422573985,63.354273557662964,0.8432888264230498,125.1780116558075,0.9142053445850914,172.1362943649292,,,0.8861622358554875,31.799968957901,1.2269938650306749,63.354273557662964,,,,,,,False,False,True,2026-08-27 09:03:22.877,14590.0,81.0,24.747829,20260827_010170_E001,2026-08-27 09:03:22.877,14590.0,81.0,24.747829,2026-08-27 09:03:22.877,2026-08-27 09:03:27.159,14590.0,81.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:03:47.625,14350.0,20.466011,-1.6449623029472282,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,False,,,,,,
2026-08-27 09:04:04.971,v1.6.5,010170,대한광통신,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,83,14430.0,1.6359918200409,MAIN,MAIN,2026-08-27 09:04:04.924,True,219.0538125038147,15,0.5574912891986062,15.984429836273193,-1.0966415352981496,31.830015420913696,-0.3453038674033149,63.45235466957092,-0.3453038674033149,126.04545331001282,1.6913319238900635,172.39491891860962,,,1.0906612133606002,31.830015420913696,0.3408316291751876,63.45235466957092,1.0906612133606002,94.98581624031067,,,,,False,False,True,2026-08-27 09:03:22.877,14590.0,81.0,42.046887,20260827_010170_E001,2026-08-27 09:03:22.877,14590.0,81.0,42.046887,2026-08-27 09:03:22.877,2026-08-27 09:03:27.159,14590.0,81.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:04:04.924,14430.0,37.765069,-1.0966415352981485,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,False,,,,,,
2026-08-27 09:04:19.627,v1.6.5,010170,대한광통신,PRE_HISTORY,ENTER,OK,83,14500.0,1.1588275391956373,MAIN,MAIN,2026-08-27 09:04:19.583,True,234.34309816360474,16,0.4851004851004851,15.289285659790039,1.0452961672473868,31.273715496063232,0.13812154696132595,63.07368445396423,-0.4804392587508579,125.51390194892883,2.1846370683579983,187.68420457839966,,,-1.0224948875255626,31.273715496063232,-0.13633265167007513,63.07368445396423,0.6134969325153373,110.27510190010071,,,,,True,True,True,2026-08-27 09:03:22.877,14590.0,81.0,56.705866,20260827_010170_E001,2026-08-27 09:03:22.877,14590.0,81.0,56.705866,2026-08-27 09:03:22.877,2026-08-27 09:03:27.159,14590.0,81.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:04:19.583,14500.0,52.424048,-0.6168608636052064,PASS,LATER_PASS,AFTER_CONDITION_FAIL,52.424048,OK,,,,,,,False,,,,,,
2026-08-27 09:05:05.197,v1.6.5,000660,SK하이닉스,LIVE_FILTER_SHADOW,ENTER,PASS,79,1780000.0,0.2801120448179272,MAIN,MAIN,2026-08-27 09:05:05.119,True,295.73086285591125,20,-0.11223344556677892,15.461442947387695,0.0,30.48563504219055,0.11248593925759282,61.43727254867554,0.84985835694051,124.88962721824646,0.6218202374222724,187.48272585868835,,,0.0,30.48563504219055,-0.11204481792717086,61.43727254867554,,,-0.05602240896358546,202.59971404075623,-0.0014194867136043676,295.73086285591125,False,True,,2026-08-27 09:00:00.413,1771000.0,80.0,304.706078,20260827_000660_E004,2026-08-27 09:03:54.707,1778000.0,88.0,70.412488,2026-08-27 09:00:00.413,2026-08-27 09:00:05.173,1771000.0,80.0,FAIL,DATA_UNAVAILABLE,INSUFFICIENT_HISTORY,2026-08-27 09:05:05.119,1780000.0,299.946062,0.5081874647091977,,,,,,,,,,,,False,,,,,,
2026-08-27 09:05:36.023,v1.6.5,010170,대한광통신,LIVE_FILTER_SHADOW,ENTER,PASS,82,14600.0,0.47716428084526247,MAIN,MAIN,2026-08-27 09:05:35.991,True,310.86938548088074,21,0.3436426116838488,15.043778896331787,0.27472527472527475,30.378300428390503,0.8984105044920525,60.863935470581055,0.06854009595613435,123.64558839797974,0.06854009595613435,186.8013892173767,3.180212014134275,295.7017469406128,-0.27266530334015,30.378300428390503,-0.8861622358554873,60.863935470581055,-0.06816632583503751,123.64558839797974,-0.06816632583503751,186.8013892173767,,,True,True,True,2026-08-27 09:03:22.877,14590.0,81.0,133.114565,20260827_010170_E001,2026-08-27 09:03:22.877,14590.0,81.0,133.114565,2026-08-27 09:03:22.877,2026-08-27 09:03:27.159,14590.0,81.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:05:35.991,14600.0,128.832747,0.06854009595613775,,,,,,,,,,,,False,,,,,,
2026-08-27 09:06:20.900,v1.6.5,062040,산일전기,BASE,ENTER,75_SCORE,81,191100.0,0.10454783063251437,MAIN,MAIN,2026-08-27 09:06:20.848,True,372.258584022522,25,0.10476689366160294,15.070153951644897,1.004228329809725,30.57243275642395,1.5409139213602552,61.193199634552,0.26232948583420773,122.67570805549622,1.5948963317384368,185.74939250946045,2.576489533011272,294.9006543159485,-0.941477273969996,30.57243275642395,-1.4644898262712513,61.193199634552,,,,,,,True,True,True,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,20260827_062040_E001,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,2026-08-27 09:06:12.672,2026-08-27 09:06:20.848,191100.0,81.0,PASS,PASS,OK,2026-08-27 09:06:20.848,191100.0,0.0,0.0,,,,,,,,,,,,False,,,,,,
2026-08-27 09:06:20.909,v1.6.5,062040,산일전기,PRE_HISTORY,ENTER,OK,81,191100.0,0.10454783063251437,MAIN,MAIN,2026-08-27 09:06:20.848,True,372.258584022522,25,0.10476689366160294,15.070153951644897,1.004228329809725,30.57243275642395,1.5409139213602552,61.193199634552,0.26232948583420773,122.67570805549622,1.5948963317384368,185.74939250946045,2.576489533011272,294.9006543159485,-0.941477273969996,30.57243275642395,-1.4644898262712513,61.193199634552,,,,,,,True,True,True,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,20260827_062040_E001,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,2026-08-27 09:06:12.672,2026-08-27 09:06:20.848,191100.0,81.0,PASS,PASS,OK,2026-08-27 09:06:20.848,191100.0,0.0,0.0,PASS,FIRST_75_PASS,,0.0,OK,,,,,,,False,,,,,,
2026-08-27 09:06:20.917,v1.6.5,062040,산일전기,LIVE_FILTER_SHADOW,ENTER,PASS,81,191100.0,0.10454783063251437,MAIN,MAIN,2026-08-27 09:06:20.848,True,372.258584022522,25,0.10476689366160294,15.070153951644897,1.004228329809725,30.57243275642395,1.5409139213602552,61.193199634552,0.26232948583420773,122.67570805549622,1.5948963317384368,185.74939250946045,2.576489533011272,294.9006543159485,-0.941477273969996,30.57243275642395,-1.4644898262712513,61.193199634552,,,,,,,True,True,True,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,20260827_062040_E001,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,2026-08-27 09:06:12.672,2026-08-27 09:06:20.848,191100.0,81.0,PASS,PASS,OK,2026-08-27 09:06:20.848,191100.0,0.0,0.0,,,,,,,,,,,,False,,,,,,
2026-08-27 09:06:20.926,v1.6.5,062040,산일전기,CONFIRM,PENDING,FIRST_75_SIGNAL,81,191100.0,0.10454783063251437,MAIN,MAIN,2026-08-27 09:06:20.848,True,372.258584022522,25,0.10476689366160294,15.070153951644897,1.004228329809725,30.57243275642395,1.5409139213602552,61.193199634552,0.26232948583420773,122.67570805549622,1.5948963317384368,185.74939250946045,2.576489533011272,294.9006543159485,-0.941477273969996,30.57243275642395,-1.4644898262712513,61.193199634552,,,,,,,True,True,True,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,20260827_062040_E001,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,2026-08-27 09:06:12.672,2026-08-27 09:06:20.848,191100.0,81.0,PASS,PASS,OK,2026-08-27 09:06:20.848,191100.0,0.0,0.0,,,,,,2026-08-27 09:06:20.848,191100.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,
2026-08-27 09:06:38.191,v1.6.5,062040,산일전기,CONFIRM,ENTER,PASS,81,192000.0,0.0,MAIN,MAIN,2026-08-27 09:06:38.180,True,388.24420619010925,26,0.47095761381475665,15.98562216758728,0.5762179151388162,31.055776119232178,1.8567639257294428,62.135042905807495,0.7874015748031495,122.99897837638855,1.641079936474325,185.78063130378723,1.8027571580063628,295.1130573749542,-0.15690376569037656,31.055776119232178,-1.4121338912133892,62.135042905807495,,,,,,,True,True,True,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,20260827_062040_E001,2026-08-27 09:05:11.479,188200.0,61.0,69.369377,2026-08-27 09:06:12.672,2026-08-27 09:06:20.848,191100.0,81.0,PASS,PASS,OK,2026-08-27 09:06:38.180,192000.0,17.331476,0.47095761381474865,,,,,,2026-08-27 09:06:20.848,191100.0,17.331476,0.47095761381475665,EVALUABLE,SCORED,False,,,,,,
2026-08-27 09:08:12.441,v1.6.5,010120,LS ELECTRIC,LIVE_FILTER_SHADOW,ENTER,PASS,85,212500.0,0.7009345794392523,MAIN,MAIN,2026-08-27 09:08:12.384,True,482.32393741607666,32,0.7109004739336493,15.492716550827026,1.1904761904761905,31.246131896972656,1.1904761904761905,62.95070672035217,0.9501187648456058,125.13550734519958,0.4728132387706856,186.5930745601654,0.4728132387706856,295.81474590301514,,,,,,,,,,,True,True,True,2026-08-27 09:00:30.821,213000.0,71.0,461.562929,20260827_010120_E004,2026-08-27 09:08:02.737,212500.0,85.0,9.646408,2026-08-27 09:01:33.544,2026-08-27 09:01:39.482,213000.0,85.0,FAIL,FAIL,PRICE_60S_NOT_POSITIVE,2026-08-27 09:08:12.384,212500.0,392.902055,-0.23474178403756207,,,,,,,,,,,,True,20260827_010120_SHADOW_SCORE_70_74_090035575468,2026-08-27 09:00:35.564,213000.0,71.0,63.917721,0.0
2026-08-27 09:10:46.424,v1.6.5,006400,삼성SDI,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,74,555000.0,0.3590664272890485,MAIN,MAIN,2026-08-27 09:10:46.408,True,528.9112505912781,35,0.5434782608695652,15.031248807907104,0.18050541516245489,30.421974658966064,-0.1798561151079137,61.76643967628479,0.7259528130671506,123.80522656440735,1.6483516483516485,186.08158206939697,1.834862385321101,295.47323632240295,,,,,,,,,,,True,False,,2026-08-27 09:10:37.573,555000.0,74.0,8.835251,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,8.835251,2026-08-27 09:10:37.573,,,,,,,2026-08-27 09:10:46.408,555000.0,,,,,,,,,,,,,,False,,,,,,
2026-08-27 09:12:01.293,v1.6.5,006400,삼성SDI,BASE,ENTER,75_SCORE,82,554000.0,0.7168458781362007,MAIN,MAIN,2026-08-27 09:12:01.229,True,590.674147605896,39,-0.3597122302158274,15.384747743606567,0.0,30.51563334465027,-0.18018018018018017,61.70824098587036,-0.3597122302158274,123.43155908584595,0.18083182640144665,185.81807017326355,1.8382352941176472,295.36989092826843,0.0,30.51563334465027,0.35777945084715224,61.70824098587036,,,,,,,False,False,False,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,2026-08-27 09:11:55.156,2026-08-27 09:12:01.229,554000.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-27 09:12:01.229,554000.0,0.0,0.0,,,,,,,,,,,,True,20260827_006400_SHADOW_SCORE_70_74_091046428574,2026-08-27 09:10:46.408,555000.0,74.0,74.820622,-0.18018018018017834
2026-08-27 09:12:01.306,v1.6.5,006400,삼성SDI,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,82,554000.0,0.7168458781362007,MAIN,MAIN,2026-08-27 09:12:01.229,True,590.674147605896,39,-0.3597122302158274,15.384747743606567,0.0,30.51563334465027,-0.18018018018018017,61.70824098587036,-0.3597122302158274,123.43155908584595,0.18083182640144665,185.81807017326355,1.8382352941176472,295.36989092826843,0.0,30.51563334465027,0.35777945084715224,61.70824098587036,,,,,,,False,False,False,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,2026-08-27 09:11:55.156,2026-08-27 09:12:01.229,554000.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-27 09:12:01.229,554000.0,0.0,0.0,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,True,20260827_006400_SHADOW_SCORE_70_74_091046428574,2026-08-27 09:10:46.408,555000.0,74.0,74.820622,-0.18018018018017834
2026-08-27 09:12:01.317,v1.6.5,006400,삼성SDI,LIVE_FILTER_SHADOW,ENTER,PASS,82,554000.0,0.7168458781362007,MAIN,MAIN,2026-08-27 09:12:01.229,True,590.674147605896,39,-0.3597122302158274,15.384747743606567,0.0,30.51563334465027,-0.18018018018018017,61.70824098587036,-0.3597122302158274,123.43155908584595,0.18083182640144665,185.81807017326355,1.8382352941176472,295.36989092826843,0.0,30.51563334465027,0.35777945084715224,61.70824098587036,,,,,,,False,False,False,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,2026-08-27 09:11:55.156,2026-08-27 09:12:01.229,554000.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-27 09:12:01.229,554000.0,0.0,0.0,,,,,,,,,,,,True,20260827_006400_SHADOW_SCORE_70_74_091046428574,2026-08-27 09:10:46.408,555000.0,74.0,74.820622,-0.18018018018017834
2026-08-27 09:12:01.325,v1.6.5,006400,삼성SDI,CONFIRM,PENDING,FIRST_75_SIGNAL,82,554000.0,0.7168458781362007,MAIN,MAIN,2026-08-27 09:12:01.229,True,590.674147605896,39,-0.3597122302158274,15.384747743606567,0.0,30.51563334465027,-0.18018018018018017,61.70824098587036,-0.3597122302158274,123.43155908584595,0.18083182640144665,185.81807017326355,1.8382352941176472,295.36989092826843,0.0,30.51563334465027,0.35777945084715224,61.70824098587036,,,,,,,False,False,False,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,2026-08-27 09:11:55.156,2026-08-27 09:12:01.229,554000.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-27 09:12:01.229,554000.0,0.0,0.0,,,,,,2026-08-27 09:12:01.229,554000.0,,,PENDING,FIRST_75_SIGNAL,True,20260827_006400_SHADOW_SCORE_70_74_091046428574,2026-08-27 09:10:46.408,555000.0,74.0,74.820622,-0.18018018018017834
2026-08-27 09:12:16.746,v1.6.5,006400,삼성SDI,CONFIRM,SKIP,SCORE_BELOW_75,71,554000.0,0.7168458781362007,MAIN,MAIN,2026-08-27 09:12:16.731,True,590.8500847816467,39,0.0,15.414737224578857,-0.3597122302158274,30.799484968185425,-0.3597122302158274,61.91317868232727,0.0,123.42044591903687,0.36231884057971014,185.8457396030426,1.8382352941176472,295.00410532951355,0.35842293906810035,30.799484968185425,0.35842293906810035,61.91317868232727,,,,,,,False,False,False,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,83.655873,2026-08-27 09:11:55.156,2026-08-27 09:12:01.229,554000.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-27 09:12:16.731,554000.0,15.502251,0.0,,,,,,2026-08-27 09:12:01.229,554000.0,15.502251,0.0,EVALUABLE,SCORED,True,20260827_006400_SHADOW_SCORE_70_74_091046428574,2026-08-27 09:10:46.408,555000.0,74.0,74.820622,-0.18018018018017834
2026-08-27 09:12:16.768,v1.6.5,069540,빛과전자,BASE,ENTER,75_SCORE,79,3310.0,0.8982035928143712,MAIN,MAIN,2026-08-27 09:12:16.732,True,590.8500847816467,39,-0.30120481927710846,15.414737224578857,2.1604938271604937,30.799484968185425,2.3183925811437405,61.91317868232727,2.635658914728682,123.42044591903687,3.115264797507788,185.8457396030426,1.2232415902140672,295.00410532951355,-0.9199782253674469,30.799484968185425,-1.0714933768825983,61.91317868232727,-1.3745236799129017,123.42044591903687,-1.8290691344583558,185.8457396030426,,,True,True,True,2026-08-27 09:09:19.918,3235.0,63.0,176.813616,20260827_069540_E002,2026-08-27 09:11:08.658,3235.0,63.0,68.07393,2026-08-27 09:12:10.571,2026-08-27 09:12:16.732,3310.0,79.0,PASS,PASS,OK,2026-08-27 09:12:16.732,3310.0,0.0,0.0,,,,,,,,,,,,False,,,,,,
2026-08-27 09:12:16.774,v1.6.5,069540,빛과전자,PRE_HISTORY,ENTER,OK,79,3310.0,0.8982035928143712,MAIN,MAIN,2026-08-27 09:12:16.732,True,590.8500847816467,39,-0.30120481927710846,15.414737224578857,2.1604938271604937,30.799484968185425,2.3183925811437405,61.91317868232727,2.635658914728682,123.42044591903687,3.115264797507788,185.8457396030426,1.2232415902140672,295.00410532951355,-0.9199782253674469,30.799484968185425,-1.0714933768825983,61.91317868232727,-1.3745236799129017,123.42044591903687,-1.8290691344583558,185.8457396030426,,,True,True,True,2026-08-27 09:09:19.918,3235.0,63.0,176.813616,20260827_069540_E002,2026-08-27 09:11:08.658,3235.0,63.0,68.07393,2026-08-27 09:12:10.571,2026-08-27 09:12:16.732,3310.0,79.0,PASS,PASS,OK,2026-08-27 09:12:16.732,3310.0,0.0,0.0,PASS,FIRST_75_PASS,,0.0,OK,,,,,,,False,,,,,,
2026-08-27 09:12:16.779,v1.6.5,069540,빛과전자,LIVE_FILTER_SHADOW,ENTER,PASS,79,3310.0,0.8982035928143712,MAIN,MAIN,2026-08-27 09:12:16.732,True,590.8500847816467,39,-0.30120481927710846,15.414737224578857,2.1604938271604937,30.799484968185425,2.3183925811437405,61.91317868232727,2.635658914728682,123.42044591903687,3.115264797507788,185.8457396030426,1.2232415902140672,295.00410532951355,-0.9199782253674469,30.799484968185425,-1.0714933768825983,61.91317868232727,-1.3745236799129017,123.42044591903687,-1.8290691344583558,185.8457396030426,,,True,True,True,2026-08-27 09:09:19.918,3235.0,63.0,176.813616,20260827_069540_E002,2026-08-27 09:11:08.658,3235.0,63.0,68.07393,2026-08-27 09:12:10.571,2026-08-27 09:12:16.732,3310.0,79.0,PASS,PASS,OK,2026-08-27 09:12:16.732,3310.0,0.0,0.0,,,,,,,,,,,,False,,,,,,
2026-08-27 09:12:16.784,v1.6.5,069540,빛과전자,CONFIRM,PENDING,FIRST_75_SIGNAL,79,3310.0,0.8982035928143712,MAIN,MAIN,2026-08-27 09:12:16.732,True,590.8500847816467,39,-0.30120481927710846,15.414737224578857,2.1604938271604937,30.799484968185425,2.3183925811437405,61.91317868232727,2.635658914728682,123.42044591903687,3.115264797507788,185.8457396030426,1.2232415902140672,295.00410532951355,-0.9199782253674469,30.799484968185425,-1.0714933768825983,61.91317868232727,-1.3745236799129017,123.42044591903687,-1.8290691344583558,185.8457396030426,,,True,True,True,2026-08-27 09:09:19.918,3235.0,63.0,176.813616,20260827_069540_E002,2026-08-27 09:11:08.658,3235.0,63.0,68.07393,2026-08-27 09:12:10.571,2026-08-27 09:12:16.732,3310.0,79.0,PASS,PASS,OK,2026-08-27 09:12:16.732,3310.0,0.0,0.0,,,,,,2026-08-27 09:12:16.732,3310.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,
2026-08-27 09:12:32.133,v1.6.5,069540,빛과전자,CONFIRM,ENTER,PASS,79,3315.0,0.7485029940119761,MAIN,MAIN,2026-08-27 09:12:32.125,True,590.5500984191895,39,0.1510574018126888,15.347126483917236,-0.15060240963855423,30.761863708496094,2.472952086553323,61.27749705314636,2.631578947368421,123.37684655189514,2.472952086553323,185.99999141693115,1.3761467889908259,294.427179813385,0.29872788156819796,30.761863708496094,-1.2211939756849934,61.27749705314636,-1.3727091272001455,123.37684655189514,-1.2211939756849934,185.99999141693115,,,False,True,True,2026-08-27 09:09:19.918,3235.0,63.0,176.813616,20260827_069540_E002,2026-08-27 09:11:08.658,3235.0,63.0,68.07393,2026-08-27 09:12:10.571,2026-08-27 09:12:16.732,3310.0,79.0,PASS,PASS,OK,2026-08-27 09:12:32.125,3315.0,15.392635,0.15105740181269312,,,,,,2026-08-27 09:12:16.732,3310.0,15.392635,0.1510574018126888,EVALUABLE,SCORED,False,,,,,,
2026-08-27 09:13:02.775,v1.6.5,006400,삼성SDI,PRE_HISTORY,ENTER,OK,79,558000.0,0.0,MAIN,MAIN,2026-08-27 09:13:02.748,True,589.526109457016,39,0.5405405405405406,15.279232501983643,0.5405405405405406,30.5303156375885,0.7220216606498195,61.292179346084595,0.5405405405405406,123.00042033195496,0.3597122302158274,184.72373843193054,1.639344262295082,293.71136355400085,-0.5376344086021506,30.5303156375885,-0.7168458781362007,61.292179346084595,-0.3590664272890485,123.00042033195496,,,,,True,True,False,2026-08-27 09:10:37.573,555000.0,74.0,145.175642,20260827_006400_E001,2026-08-27 09:10:37.573,555000.0,74.0,145.175642,2026-08-27 09:11:55.156,2026-08-27 09:12:01.229,554000.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-08-27 09:13:02.748,558000.0,61.519769,0.7220216606498298,PASS,LATER_PASS,AFTER_CONDITION_FAIL,61.519769,OK,,,,,,,True,20260827_006400_SHADOW_SCORE_70_74_091046428574,2026-08-27 09:10:46.408,555000.0,74.0,74.820622,-0.18018018018017834
2026-08-27 09:21:35.331,v1.6.5,222800,심텍,LIVE_FILTER_SHADOW,ENTER,PASS,79,122300.0,0.24469820554649263,MAIN,MAIN,2026-08-27 09:21:35.319,True,587.8348877429962,39,1.1579818031430935,15.62812614440918,1.4937759336099585,31.27734613418579,1.9166666666666665,62.42997646331787,1.8318068276436303,123.7345359325409,2.4288107202680065,185.89050936698914,1.1579818031430935,293.55089926719666,-1.4681892332789561,31.27734613418579,-1.876019575856444,62.42997646331787,-1.7944535073409462,123.7345359325409,-2.365415986949429,185.89050936698914,-1.1419249592169658,293.55089926719666,True,True,True,2026-08-27 09:00:30.821,119500.0,65.0,1264.498228,20260827_222800_E008,2026-08-27 09:14:14.651,119000.0,63.0,440.668308,2026-08-27 09:01:17.771,2026-08-27 09:01:22.203,122300.0,77.0,PASS,PASS,OK,2026-08-27 09:21:35.319,122300.0,1213.116202,0.0,,,,,,,,,,,,True,20260827_222800_SHADOW_SCORE_70_74_090106757651,2026-08-27 09:01:06.747,120500.0,71.0,15.455576,1.4937759336099532
2026-08-27 09:21:35.343,v1.6.5,047040,대우건설,BASE,ENTER,75_SCORE,78,20250.0,0.0,MAIN,MAIN,2026-08-27 09:21:35.316,True,232.43785166740417,13,0.997506234413965,15.62812614440918,0.997506234413965,31.27734613418579,0.997506234413965,62.42997646331787,1.5546639919759278,123.7345359325409,2.8440832910106653,170.01183080673218,,,-0.49627791563275436,31.27734613418579,-0.24875621890547264,62.42997646331787,,,,,,,True,True,True,2026-08-27 09:20:25.177,20050.0,67.0,70.139059,20260827_047040_E002,2026-08-27 09:20:56.329,20050.0,67.0,38.986429,2026-08-27 09:21:27.607,2026-08-27 09:21:35.316,20250.0,78.0,PASS,PASS,OK,2026-08-27 09:21:35.316,20250.0,0.0,0.0,,,,,,,,,,,,False,,,,,,
